taxid,desc,superkingdom,phylum,class,order,family,genus,species,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
40989,Saccharomonospora cyanea,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora cyanea,0.000003,0.000005,0.000005,0.000003,0.000015,0.000006,0.000006,0.000002,0.000001,0,0,0,0,0,0.000001,0,0.000002,0,0,0,0.000001,0.000001,0.000013,0,0,0,0,0,0.000002,0.000001,0.000001,0.000002,0.000001,0.000002,0,0,0.000001,0.000002,0.000002,0,0,0,0.000001,0.000002,0.000001,0.000001,0.000005,0,0.000003,0,0.000001,0.000002,0.000001,0.000001,0,0.000001,0,0,0.000005,0.000003,0.000003,0
379067,Streptomyces bingchenggensis,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces bingchenggensis,0.000002,0.000007,0.000005,0.000003,0.000015,0.000006,0.000007,0.000001,0,0.000001,0,0,0,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0.000002,0.000005,0,0,0,0,0,0.000002,0.000001,0.000002,0.000001,0.000001,0.000002,0,0,0,0.000001,0.000002,0,0,0,0.000001,0.000002,0.000002,0.000003,0.000004,0.000001,0.000003,0,0.000001,0.000001,0.000001,0.000002,0,0.000001,0,0.000001,0.000004,0.000002,0.000003,0
150829,Treponema azotonutricium,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema azotonutricium,0.000018,0.000043,0.000046,0.000036,0.000144,0.000051,0.000042,0.000006,0.000003,0.000015,0.000004,0.000003,0.000005,0.000002,0.000012,0.000001,0.000004,0.000016,0.000015,0.000014,0.000009,0.000015,0.000011,0.000001,0,0.000002,0,0.000005,0.000024,0.000013,0.000034,0.000021,0.000011,0.000039,0.000016,0.000001,0.000009,0.00003,0.000031,0.000002,0.000002,0,0.000018,0.000022,0.000025,0.000046,0.00006,0.000014,0.000026,0.000007,0.000017,0.000006,0.000029,0.000034,0.000021,0.000007,0.000004,0.000015,0.000019,0.000041,0.000038,0.000002
569,Hafnia alvei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Hafnia,Hafnia alvei,0.000002,0.000003,0.000003,0.000002,0.003139,0.000004,0.014872,0.000001,0.000001,0.000004,0,0,0.000001,0.000002,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000009,0.000009,0,0,0.000002,0.000016,0.000001,0.000001,0.000002,0.000002,0.000003,0.000001,0,0,0.000001,0.000002,0.000003,0,0.000002,0,0.000001,0.000002,0.000002,0.000005,0.000001,0.000001,0.000008,0.000001,0.000002,0.000001,0.000006,0.000008,0.000001,0.000001,0.000001,0.000004,0.000002,0.000004,0.000025,0
644281,Methanocaldococcus sp. FS406-22,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus sp. FS406-22,0.000002,0.000001,0.000001,0.000003,0.000001,0.000002,0.000001,0,0,0,0,0,0.000001,0.000002,0,0,0,0.000002,0,0.000003,0.000001,0.000004,0,0.000002,0,0,0,0.000005,0.000002,0.000001,0.000005,0.000003,0.000001,0.000001,0,0,0.000001,0.000001,0.000005,0,0,0,0.000004,0.000006,0.000008,0.000005,0.000003,0.000002,0.000006,0.000001,0.000003,0,0.000001,0.000004,0.000001,0,0,0.000001,0,0.000003,0.000004,0
1340,Streptococcus porcinus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porcinus,0.000016,0.000063,0.000065,0.000051,0.000019,0.000031,0.000041,0.000008,0.000004,0.000016,0.000005,0.000011,0.000038,0.000055,0.000015,0.000026,0.000004,0.000048,0.000003,0.00003,0.000005,0.000029,0.000021,0.000016,0,0.000005,0.000012,0.000007,0.000011,0.000023,0.000053,0.000067,0.000018,0.000305,0.000011,0.000002,0.000018,0.000074,0.000071,0.000002,0.000001,0.000001,0.000033,0.000134,0.0001,0.000042,0.000132,0.000016,0.00004,0.000021,0.00002,0.000052,0.000057,0.000047,0.000106,0.000004,0.000004,0.000018,0.000064,0.000062,0.000032,0.000005
591158,Streptomyces sp. AA4,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. AA4,0.000002,0.000007,0.000006,0.000003,0.000012,0.000005,0.000008,0.000002,0.000002,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0.000001,0.000003,0,0,0,0.000001,0,0.000003,0.000001,0.000001,0.000002,0,0.000001,0,0.000001,0.000001,0.000004,0.000001,0,0,0,0.000001,0.000001,0.000002,0.000002,0.000004,0.000001,0.000001,0,0.000001,0.000001,0.000002,0.000002,0.000004,0.000001,0,0.000001,0.000003,0.000003,0.000005,0
558169,Lentibacillus sp. Grbi,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus sp. Grbi,0.000009,0.000018,0.000016,0.000017,0.000032,0.000014,0.000014,0.000003,0.000001,0.000004,0.000002,0.000002,0.000002,0.00001,0.000004,0.000013,0.000002,0.000011,0.000003,0.000008,0.000003,0.000007,0.000797,0.000005,0.000007,0.000017,0.000002,0.000001,0.000006,0.000005,0.000017,0.000015,0.000007,0.000029,0.000002,0.000001,0.000005,0.000014,0.000023,0.000002,0.000001,0,0.000011,0.000029,0.000012,0.000025,0.00002,0.000008,0.00003,0.000003,0.000008,0.000003,0.000015,0.000021,0.000052,0.000002,0.000002,0.000004,0.000005,0.000022,0.000017,0.000001
338565,Erwinia tasmaniensis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia tasmaniensis,0.000002,0.000004,0.000005,0.000004,0.000038,0.000005,0.000095,0.000001,0.000001,0.000004,0.000001,0.000001,0.000001,0.000004,0.000001,0,0.000001,0,0,0,0,0.000001,0.000004,0.000001,0.000012,0.000001,0.000003,0.000001,0.000002,0.000001,0.000004,0.000001,0.000001,0.000002,0.000001,0,0.000001,0.000002,0.000002,0,0.000002,0,0.000002,0.000002,0.000002,0.000005,0.000003,0.000002,0.000003,0,0.000001,0.000001,0.000008,0.000026,0.000001,0.000001,0,0.000002,0.000001,0.000002,0.000007,0.000001
467210,Lachnoanaerobaculum saburreum,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum,0.000201,0.000374,0.000462,0.000541,0.00033,0.000337,0.000332,0.000082,0.00004,0.000119,0.000165,0.000135,0.000214,0.000398,0.000028,0.000095,0.000071,0.000109,0.000088,0.000222,0.000062,0.000183,0.000138,0.000063,0.000005,0,0.00008,0.000025,0.000138,0.000151,0.000384,0.000141,0.000152,0.001235,0.000119,0.00004,0.00012,0.000235,0.000395,0.000021,0.000041,0.000017,0.000275,0.000438,0.000473,0.000754,0.000707,0.000611,0.000983,0.000227,0.00034,0.000084,0.000375,0.000341,0.001246,0.000107,0.000076,0.000213,0.000172,0.000373,0.000289,0.000023
469605,Fusobacterium sp. 3_1_5R,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium sp. 3_1_5R,0.000096,0.00003,0.000027,0.000051,0.000017,0.000038,0.000016,0.000008,0.000005,0.000036,0.000005,0.000004,0.000042,0.000007,0.000002,0.000006,0.000007,0.000009,0.000028,0.000023,0.00002,0.00004,0.000015,0.000018,0.000003,0.000001,0.000008,0.000016,0.000015,0.000018,0.00009,0.000106,0.000029,0.000074,0.000006,0.000003,0.00002,0.000055,0.000145,0.000001,0.000004,0.000001,0.000053,0.000113,0.000054,0.000043,0.000074,0.00003,0.000061,0.000016,0.000066,0.000008,0.000031,0.000078,0.000023,0.000007,0.000006,0.000009,0.00002,0.000054,0.000044,0.000004
1003110,Verrucosispora maris,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Verrucosispora,Verrucosispora maris,0.000003,0.000008,0.000006,0.000006,0.000034,0.000006,0.00001,0.000001,0.000001,0,0.000001,0.000001,0,0,0.000001,0,0.000001,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000002,0,0,0,0.000001,0.000002,0.000001,0.000003,0.000003,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000007,0,0.000001,0,0.000001,0.000003,0.000002,0.000003,0
29581,Janthinobacterium lividum,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium lividum,0.000001,0.000002,0.000003,0.000001,0.000003,0.000002,0.000003,0.000001,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0,0.000001,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000002,0,0,0,0,0.000001,0.000002,0.000002,0,0,0,0,0,0,0.000001,0
34029,Leptothrix cholodnii,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,Leptothrix,Leptothrix cholodnii,0.000007,0.000019,0.000017,0.000008,0.000029,0.000014,0.000028,0.000003,0.000002,0.000001,0,0,0,0,0.000004,0,0.000003,0.000002,0.000002,0,0.000003,0.000001,0.000012,0.000004,0,0,0.000002,0.000002,0.000005,0.000003,0.000004,0.000003,0.000001,0.000002,0.000001,0.000003,0.000003,0.000001,0.000004,0,0,0,0.000003,0.000005,0.000005,0.000003,0.000008,0.000002,0.000003,0.000001,0.000004,0.000004,0.000008,0.00001,0.000001,0.000003,0.000003,0.000002,0.00001,0.000006,0.000009,0
470934,Pantoea vagans,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea vagans,0.000003,0.000009,0.000008,0.000006,0.000035,0.000011,0.000013,0.000001,0,0.000006,0,0,0,0.000005,0.000001,0,0,0,0,0,0,0.000001,0,0,0,0,0.000002,0.000001,0.000004,0.000002,0.000003,0.000001,0.000001,0.000004,0.000001,0,0.000001,0.000001,0.000002,0,0.000001,0,0.000002,0.000003,0.000002,0.000003,0.000004,0.000004,0.000006,0.000001,0.000002,0.000001,0.000005,0.000008,0.000003,0.000001,0,0.000003,0.000001,0.000006,0.000004,0
2130,Ureaplasma urealyticum,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum,0.000103,0.000015,0.000014,0.000038,0.00002,0.000039,0.000009,0.000037,0.000005,0.000017,0.000001,0.000004,0.000106,0.000008,0.000002,0.000011,0.000031,0.000015,0.00002,0.000141,0.000012,0.000072,0,0.00002,0.000004,0.000001,0.000011,0.00002,0.000021,0.000051,0.000275,0.000234,0.000046,0.000192,0.000002,0.000002,0.000053,0.000375,0.000142,0.000005,0.000002,0,0.000072,0.00014,0.00005,0.000027,0.000273,0.000023,0.000089,0.00002,0.000037,0.000002,0.000024,0.000134,0.000069,0.000003,0.000016,0.000005,0.000126,0.000084,0.000065,0.000098
34391,Epidermophyton floccosum,Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Epidermophyton,Epidermophyton floccosum,0.000002,0.000001,0.000001,0,0,0.000001,0.000002,0,0,0,0.000001,0.000002,0.000007,0,0,0.000007,0,0,0.000001,0,0,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000062,0,0,0,0,0,0.000036,0,0,0,0.000024,0,0,0,0.000018,0,0.000118,0,0,0,0,0.000006,0,0,0,0
426117,Methylobacterium sp. 4-46,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. 4-46,0.000003,0.000009,0.000007,0.000004,0.000016,0.000008,0.000012,0.000001,0.000002,0,0,0,0,0,0.000002,0,0.000002,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0.000002,0.000001,0.000002,0.000002,0,0.000002,0,0,0.000001,0.000001,0.000001,0,0,0,0.000002,0.000002,0.000002,0.000001,0.000004,0.000001,0.000001,0,0.000002,0.000001,0.000005,0.000004,0,0.000001,0,0.000001,0.000002,0.000003,0.000002,0
33169,Eremothecium gossypii,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium gossypii,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0.000002,0,0,0,0,0,0,0.000001,0.000002,0.000001,0,0,0.000005,0,0,0.000001,0,0,0,0,0,0.000005,0.000001,0.000001,0,0.000001,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0,0.000001,0
333990,Carnobacterium sp. AT7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium sp. AT7,0.000023,0.000018,0.000021,0.000045,0.000015,0.000024,0.000016,0.00001,0.000007,0.000015,0.000009,0.000008,0.000032,0.000021,0.000016,0.000022,0.000006,0.000013,0.000007,0.000029,0.00001,0.000026,0.000246,0.000039,0.000001,0.000004,0.000016,0.000022,0.000021,0.000016,0.000097,0.000105,0.000033,0.000115,0.000004,0.000003,0.000021,0.000077,0.000151,0.000003,0.000001,0.000001,0.000027,0.000119,0.000031,0.000032,0.000111,0.00001,0.000024,0.00001,0.000041,0.000003,0.000028,0.000055,0.000052,0.000004,0.000002,0.000004,0.000031,0.000063,0.000033,0.000004
298655,Frankia sp. CN3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Frankia,Frankia sp. CN3,0.000002,0.000006,0.000006,0.000003,0.000019,0.000005,0.000011,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0.000001,0.000001,0,0,0,0,0,0.000002,0.000001,0.000001,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0.000002,0.000002,0.000001,0.000003,0.000002,0,0,0,0.000001,0,0.000001,0.000001,0,0.000001,0,0.000001,0.000001,0.000002,0.000002,0
339268,Mycobacterium colombiense,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium colombiense,0.000002,0.000004,0.000003,0.000002,0.000009,0.000004,0.000003,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0.000001,0.00001,0,0,0,0,0,0.000002,0.000001,0.000002,0.000001,0,0.000001,0,0,0.000001,0.000001,0.000001,0,0,0,0,0.000001,0.000001,0.000001,0.000003,0,0.000001,0,0,0.000001,0.000001,0.000003,0,0.000001,0,0,0.000002,0.000002,0.000002,0
697871,Pantoea sp. SL1_M5,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea sp. SL1_M5,0.000002,0.000004,0.000005,0.000003,0.00003,0.000006,0.000018,0.000001,0,0.000004,0,0.000001,0.000001,0.000003,0,0,0,0,0,0,0,0.000001,0.000003,0.000003,0,0,0,0,0.000001,0.000001,0.000002,0.000001,0.000001,0.000002,0,0,0.000001,0.000003,0.000002,0,0.000001,0,0.000002,0.000002,0.000002,0.000003,0.000002,0.000002,0.000001,0.000001,0.000003,0.000001,0.000006,0.000009,0.000001,0.000002,0,0.000002,0.000002,0.000003,0.000004,0.000001
518,Bordetella bronchiseptica,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchiseptica,0.000004,0.000009,0.00001,0.000005,0.000023,0.000008,0.000013,0.000001,0.000001,0.000002,0,0,0,0,0.000001,0,0.000001,0,0.000002,0,0.000004,0,0.000005,0.000002,0,0,0.000001,0.000001,0.000002,0.000002,0.000003,0.000002,0.000001,0.000002,0,0.000001,0.000001,0.000002,0.000001,0,0,0.000001,0.000001,0.000004,0.000002,0.000002,0.000006,0.000002,0.000001,0,0.000002,0.000001,0.000005,0.000006,0.000002,0.000001,0.000001,0.000002,0.000005,0.000003,0.000006,0
303,Pseudomonas putida,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,0.00001,0.000024,0.000023,0.000013,0.000054,0.000019,0.000028,0.000004,0.000003,0.000006,0.000001,0.000002,0.000002,0.000001,0.000005,0.000001,0.000003,0.000001,0.000005,0.000003,0.000011,0.000004,0.001849,0.000003,0.000004,0.000004,0.000003,0.000003,0.000013,0.000005,0.000013,0.000007,0.000006,0.000009,0.000001,0.000003,0.000007,0.000004,0.000008,0.000001,0.000002,0.000001,0.000028,0.000009,0.000007,0.000013,0.000013,0.000007,0.000015,0.000002,0.000006,0.000005,0.000028,0.000037,0.000005,0.000004,0.000001,0.000003,0.00001,0.000009,0.00002,0.000002
204038,Dickeya dadantii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,Dickeya dadantii,0.00001,0.000033,0.000033,0.000023,0.000102,0.00003,0.000049,0.000004,0.000002,0.000019,0.000002,0.000003,0.000003,0.000015,0.000003,0,0.000003,0.000004,0.000003,0.000001,0.000002,0.000003,0.000008,0.000006,0.000001,0.000001,0.000006,0.00001,0.000011,0.000007,0.000016,0.000008,0.000012,0.000011,0.000002,0.000001,0.000005,0.000005,0.00001,0.000001,0.000005,0,0.00001,0.000011,0.00001,0.000018,0.000034,0.000013,0.000011,0.000004,0.000012,0.000004,0.000039,0.000067,0.000004,0.000005,0.000003,0.000005,0.000011,0.000011,0.000024,0.000002
186739,Bartonella washoensis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella washoensis,0.000001,0.000002,0.000002,0.000002,0.000002,0.000004,0.000002,0,0,0.000002,0.000009,0.000004,0.000003,0,0,0,0,0,0.000001,0,0.000002,0.000005,0,0,0,0,0,0.000001,0,0.000001,0.000002,0.000002,0.000003,0.000001,0,0,0.000001,0.000006,0.000003,0,0.000003,0,0.000002,0.000006,0.000001,0.000001,0.000002,0.000001,0.000001,0,0.000002,0.000001,0.000027,0.000074,0,0,0,0,0.000007,0.000003,0.000004,0
1054217,Thermoplasmatales archaeon BRNA1,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,none,none,Thermoplasmatales archaeon BRNA1,0.000006,0.000014,0.000021,0.000009,0.000026,0.00001,0.00002,0.000006,0.000004,0,0.000001,0.000001,0.000002,0,0.000005,0,0.000007,0,0,0.000001,0,0,0,0,0,0.000002,0,0,0.000008,0.000002,0.000007,0.000006,0.000002,0.000003,0.000001,0.000001,0.000002,0.000004,0.000008,0,0,0,0.000004,0.000007,0.000008,0.000008,0.000015,0.000002,0.000007,0.000001,0.000003,0.000001,0.000021,0.000008,0.000002,0.000002,0.000001,0.000004,0.000005,0.000005,0.000011,0.000001
29471,Pectobacterium atrosepticum,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pectobacterium,Pectobacterium atrosepticum,0.000002,0.000006,0.000006,0.000004,0.000036,0.000004,0.00002,0.000002,0.000001,0.000003,0.000001,0.000001,0.000002,0.000002,0.000001,0,0.000001,0.000001,0,0.000002,0,0.000001,0.000027,0.000005,0.000001,0,0.000002,0.000004,0.000003,0.000002,0.000003,0.000001,0.000001,0.000005,0,0,0.000001,0.000001,0.000002,0.000001,0.000001,0,0.000002,0.000004,0.000002,0.000005,0.000003,0.000002,0.000008,0.000001,0.000002,0.000001,0.000013,0.000026,0.000005,0.000001,0.000001,0.000001,0.000002,0.000001,0.000006,0
712414,Oribacterium sp. oral taxon 108,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sp. oral taxon 108,0.000113,0.000187,0.000218,0.000195,0.000206,0.000142,0.00013,0.000014,0.000008,0.000044,0.000043,0.000038,0.000062,0.000069,0.000013,0.00004,0.00001,0.000125,0.000035,0.000046,0.000026,0.000054,0.000037,0.00005,0,0,0.000093,0.000011,0.000056,0.000075,0.000159,0.000078,0.000078,0.0002,0.000052,0.000012,0.000058,0.000095,0.000167,0.000009,0.00001,0.000004,0.000087,0.000184,0.000147,0.000261,0.00023,0.000115,0.000216,0.000113,0.000099,0.00003,0.000157,0.00019,0.000295,0.000045,0.000026,0.000107,0.00006,0.000129,0.000185,0.000013
78579,Myceliophthora thermophila,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Myceliophthora,Myceliophthora thermophila,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000005,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0.000002,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0
267375,Pseudoalteromonas marina,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas marina,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0.000003,0,0,0.000001,0,0,0,0,0.000002,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0.000001,0
68204,Streptomyces gancidicus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces gancidicus,0.000001,0.000002,0.000003,0.000001,0.000004,0.000002,0.000002,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000001,0,0
29460,Brucella neotomae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella neotomae,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,0,0,0,0.000001,0.000003,0,0,0,0,0,0,0.000001,0
215689,Erwinia sp. Ejp617,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia sp. Ejp617,0.000003,0.000004,0.000004,0.000002,0.000016,0.000003,0.000014,0.000001,0.000001,0.000003,0,0,0,0.000002,0.000001,0,0.000001,0,0,0,0,0,0.000001,0.000001,0,0,0.000002,0.000001,0.000003,0.000002,0.000001,0.000002,0.000001,0.000001,0,0,0,0.000001,0.000001,0,0,0,0.000003,0.000002,0.000001,0.000004,0.000004,0.000001,0.000002,0,0.000002,0,0.000005,0.000013,0,0,0,0,0.000001,0.000001,0.000003,0
13769,Natrialba magadii,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Natrialba,Natrialba magadii,0.000001,0.000003,0.000005,0.000002,0.000006,0.000002,0.000004,0,0,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0,0,0.000001,0.000001,0.000002,0,0,0.000001,0,0,0,0.000001,0.000002,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000001,0,0.000001,0,0.000001,0,0.000002,0.000002,0
999423,Selenomonas sp. F0473,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas sp. F0473,0.000014,0.000033,0.000049,0.000019,0.000073,0.000024,0.00004,0.000014,0.000007,0.000001,0.000001,0.000001,0.000001,0,0.000006,0,0.000016,0,0.000001,0.000005,0,0.000002,0,0,0,0,0,0.000001,0.000009,0.000009,0.000021,0.000012,0.000005,0.000017,0.000002,0.000001,0.000004,0.000005,0.000012,0.000002,0,0,0.000009,0.000023,0.000013,0.00003,0.000028,0.000009,0.000011,0.000003,0.00001,0.000005,0.000013,0.000014,0.000005,0.000004,0.000002,0.000007,0.000009,0.000014,0.000022,0.000001
1406,Paenibacillus polymyxa,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa,0.000016,0.000036,0.000038,0.00004,0.000056,0.000031,0.000034,0.000008,0.000004,0.000018,0.000009,0.00001,0.000009,0.000012,0.000007,0.000009,0.000005,0.00001,0.000019,0.00001,0.00001,0.000014,0.000824,0.000012,0.000012,0.000012,0.000002,0.000007,0.000016,0.000012,0.000042,0.000036,0.000018,0.000071,0.000008,0.000002,0.000012,0.000035,0.000051,0.000002,0.000003,0.000001,0.000026,0.000045,0.000034,0.000073,0.000057,0.000019,0.00006,0.00001,0.000021,0.000005,0.000034,0.000038,0.000078,0.000009,0.000007,0.000013,0.000013,0.000042,0.000033,0.000003
232721,Acidovorax sp. JS42,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. JS42,0.000019,0.00001,0.000009,0.000009,0.000023,0.000014,0.000015,0.000003,0.000002,0,0,0,0.000001,0,0.000003,0,0.000003,0,0.000001,0,0.000002,0.000001,0.000179,0.000004,0.000003,0,0.000002,0.000003,0.000006,0.000003,0.000005,0.000004,0.000002,0.000003,0.000001,0.000003,0.000002,0.000001,0.000003,0,0,0,0.000003,0.000003,0.000002,0.000006,0.000005,0.000002,0.000007,0.000001,0.000002,0.000002,0.000006,0.000003,0,0.000002,0.000001,0.000002,0.000004,0.000004,0.000008,0.000001
640512,Burkholderia sp. CCGE1003,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. CCGE1003,0.000001,0.000006,0.000006,0.000003,0.000011,0.000003,0.000005,0.000001,0.000001,0.000001,0,0,0,0,0.000001,0,0.000001,0,0.000001,0,0.000002,0.000001,0,0.000002,0,0,0.000003,0.000003,0.000003,0.000001,0.000002,0.000003,0.000001,0.000001,0,0,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.000001,0.000002,0.000002,0.000004,0.000001,0.000001,0,0.000001,0.000001,0.000005,0.00001,0,0.000001,0,0.000001,0.000002,0.000003,0.000004,0
